vehicle_id,departure_ts,departure_location,arrival_ts,arrival_location,distance_km,payload_kg
vehicle_29,2024-04-23 07:00:00,location_17,2024-04-23 06:14:39,location_259,43.0,527.82
vehicle_5,2024-04-23 07:00:00,location_17,2024-04-23 06:00:00,location_126,171.0,2056.43
vehicle_0,2024-04-23 07:00:00,location_17,2024-04-23 06:15:43,location_158,74.0,4466.23
vehicle_35,2024-04-23 07:00:00,location_17,2024-04-23 08:00:00,location_259,53.0,1461.73
vehicle_36,2024-04-23 07:00:00,location_17,2024-04-23 16:00:37,location_31,53.0,3026.91
vehicle_6,2024-04-23 04:30:00,location_17,2024-04-23 07:14:44,location_149,82.0,5241.66
vehicle_3,2024-04-23 09:50:00,location_167,2024-04-23 14:08:00,location_17,96.0,5936.82
vehicle_22,2024-04-23 12:00:00,location_27,2024-04-23 13:45:00,location_17,69.0,6586.92
vehicle_36,2024-04-23 07:00:00,location_17,2024-04-23 05:59:38,location_234,50.0,1098.83
vehicle_12,2024-04-23 07:00:00,location_17,2024-04-23 06:30:42,location_297,157.0,3035.59
vehicle_34,2024-04-23 07:00:00,location_17,2024-04-23 07:00:00,location_297,82.0,1615.51
vehicle_8,2024-04-23 07:00:00,location_17,2024-04-23 12:00:00,location_54,28.0,2410.67
vehicle_13,2024-04-23 07:00:00,location_17,2024-04-23 08:00:00,location_209,144.0,2067.69
vehicle_27,2024-04-23 09:00:00,location_49,2024-04-23 15:00:00,location_17,35.0,3468.8
vehicle_8,2024-04-23 07:00:00,location_17,2024-04-23 05:30:00,location_66,140.0,6161.37
vehicle_16,2024-04-23 07:00:00,location_17,2024-04-23 11:41:46,location_99,59.0,1276.92
vehicle_24,2024-04-23 07:00:00,location_17,2024-04-23 07:41:05,location_297,159.0,4943.84
vehicle_28,2024-04-23 07:00:00,location_17,2024-04-23 10:22:26,location_132,25.0,3737.41
vehicle_43,2024-04-23 07:00:00,location_17,2024-04-23 09:30:00,location_182,55.0,4884.26
vehicle_19,2024-04-23 07:00:00,location_17,2024-04-23 10:34:42,location_182,55.0,4715.62
vehicle_20,2024-04-23 07:00:00,location_17,2024-04-23 07:00:00,location_167,105.0,4715.62
vehicle_15,2024-04-23 04:30:00,location_17,2024-04-23 05:26:25,location_297,157.0,5811.92
vehicle_11,2024-04-23 07:00:00,location_17,2024-04-23 06:36:24,location_137,161.0,5953.71
vehicle_14,2024-04-23 05:00:00,location_17,2024-04-23 07:00:55,location_120,21.0,3264.86
vehicle_44,2024-04-23 04:30:00,location_17,2024-04-23 11:07:03,location_182,55.0,4571.81
vehicle_41,2024-04-23 07:00:00,location_17,2024-04-23 05:15:00,location_182,55.0,4008.23
vehicle_18,2024-04-23 04:30:00,location_17,2024-04-23 06:35:00,location_131,92.0,1123.23
vehicle_50,2024-04-23 04:30:00,location_17,2024-04-23 07:30:00,location_188,6.0,1329.22
vehicle_16,2024-04-23 05:35:46,location_292,2024-04-23 15:00:00,location_17,63.0,6895.58
vehicle_17,2024-04-23 07:00:00,location_17,2024-04-23 11:42:48,location_247,9.0,4047.75
vehicle_37,2024-04-23 04:30:00,location_32,2024-04-23 10:39:13,location_240,36.0,4769.83
vehicle_47,2024-04-23 13:00:00,location_176,2024-04-23 16:17:28,location_17,168.0,7975.41
vehicle_46,2024-04-23 11:26:26,location_167,2024-04-23 16:43:39,location_17,107.0,5731.71
vehicle_20,2024-04-23 07:00:00,location_17,2024-04-23 15:05:45,location_259,53.0,4009.7
vehicle_22,2024-04-23 04:30:00,location_17,2024-04-23 11:00:00,location_27,68.0,6132.9
vehicle_10,2024-04-23 07:00:00,location_17,2024-04-23 07:39:31,location_197,52.0,668.79
vehicle_48,2024-04-23 07:00:00,location_17,2024-04-23 11:50:50,location_25,12.0,106.24
vehicle_48,2024-04-23 07:00:00,location_17,2024-04-23 08:30:00,location_177,79.0,4496.0
vehicle_50,2024-04-23 04:30:00,location_17,2024-04-23 11:39:38,location_66,142.0,5367.94
vehicle_47,2024-04-23 04:30:00,location_17,2024-04-23 10:00:00,location_99,64.0,2574.31
vehicle_35,2024-04-23 07:00:00,location_17,2024-04-23 12:00:00,location_247,10.0,591.39
vehicle_32,2024-04-23 07:00:00,location_17,2024-04-23 15:00:00,location_127,166.0,790.51
vehicle_52,2024-04-23 07:00:00,location_17,2024-04-23 14:00:00,location_299,76.0,593.84
vehicle_9,2024-04-23 04:30:00,location_17,2024-04-23 16:58:17,location_99,57.0,4632.37
vehicle_17,2024-04-23 08:00:00,location_269,2024-04-23 10:49:01,location_17,16.0,6238.92
vehicle_3,2024-04-23 04:30:00,location_17,2024-04-23 07:40:02,location_108,57.0,2181.62
vehicle_2,2024-04-23 05:00:00,location_17,2024-04-23 12:49:29,location_140,4.0,2447.91
vehicle_22,2024-04-23 07:00:00,location_25,2024-04-23 08:00:00,location_17,26.0,5393.09
vehicle_9,2024-04-23 13:59:33,location_25,2024-04-23 15:06:14,location_17,26.0,7667.23
vehicle_48,2024-04-23 04:22:00,location_292,2024-04-23 07:56:51,location_17,63.0,7653.8
vehicle_23,2024-04-23 06:53:00,location_25,2024-04-23 19:00:00,location_17,26.0,6475.99
vehicle_2,2024-04-23 11:00:00,location_214,2024-04-23 11:25:03,location_17,84.0,6766.83
vehicle_15,2024-04-23 08:30:00,location_28,2024-04-23 12:05:31,location_17,168.0,4322.97
vehicle_29,2024-04-23 07:00:00,location_17,2024-04-23 10:20:18,location_286,10.0,1247.99
vehicle_28,2024-04-23 07:00:00,location_17,2024-04-23 14:52:55,location_299,38.0,0.0
vehicle_28,2024-04-23 07:00:00,location_17,2024-04-23 14:52:55,location_299,60.0,831.18
vehicle_32,2024-04-23 07:39:57,location_167,2024-04-23 11:18:42,location_17,105.0,7251.37
vehicle_20,2024-04-23 07:15:00,location_167,2024-04-23 11:00:00,location_17,105.0,7328.25
vehicle_42,2024-04-23 11:50:00,location_186,2024-04-23 15:00:00,location_78,31.0,3284.34
vehicle_40,2024-04-23 09:00:00,location_167,2024-04-23 11:57:24,location_17,105.0,7328.25
vehicle_27,2024-04-23 07:00:00,location_17,2024-04-23 07:00:00,location_31,53.0,1212.98
vehicle_14,2024-04-23 13:45:26,location_167,2024-04-23 17:59:00,location_17,107.0,4338.59
vehicle_29,2024-04-23 07:00:00,location_17,2024-04-23 13:59:08,location_197,52.0,764.57
vehicle_35,2024-04-23 09:00:00,location_259,2024-04-23 15:00:00,location_17,43.0,4371.55
vehicle_52,2024-04-23 07:00:00,location_17,2024-04-23 07:00:00,location_31,91.0,818.22
vehicle_42,2024-04-23 09:00:00,location_193,2024-04-23 15:00:00,location_78,44.0,3245.15
vehicle_24,2024-04-23 10:52:10,location_28,2024-04-23 10:52:15,location_17,170.0,3146.93
vehicle_34,2024-04-23 11:23:34,location_209,2024-04-23 13:38:58,location_17,144.0,4521.7
vehicle_11,2024-04-23 08:10:18,location_137,2024-04-23 11:26:17,location_17,162.0,1025.0
vehicle_7,2024-04-23 11:51:16,location_59,2024-04-23 14:30:04,location_32,31.0,809.28
vehicle_49,2024-04-23 09:00:00,location_259,2024-04-23 10:28:21,location_17,52.0,2560.4
vehicle_44,2024-04-23 13:00:00,location_259,2024-04-23 22:42:09,location_17,52.0,392.24
vehicle_23,2024-04-23 12:00:00,location_259,2024-04-23 19:00:00,location_17,38.0,3106.33
vehicle_34,2024-04-23 00:01:00,location_17,2024-04-23 09:00:00,location_209,100.0,7500.0
vehicle_18,2024-04-23 10:58:37,location_253,2024-04-23 13:56:28,location_17,137.0,9672.93
vehicle_37,2024-04-23 11:30:00,location_266,2024-04-23 19:00:00,location_32,57.0,3328.18
vehicle_25,2024-04-23 15:12:06,location_136,2024-04-23 19:00:00,location_32,30.0,750.24
vehicle_30,2024-04-23 09:00:00,location_141,2024-04-23 15:00:00,location_78,65.0,2349.46
vehicle_6,2024-04-23 08:00:00,location_140,2024-04-23 10:45:27,location_17,5.0,7280.44
vehicle_52,2024-04-23 07:00:00,location_31,2024-04-23 07:00:00,location_17,53.0,2082.53
vehicle_27,2024-04-23 08:00:00,location_31,2024-04-23 10:00:00,location_17,53.0,1204.82
vehicle_36,2024-04-23 10:30:00,location_31,2024-04-23 10:30:00,location_17,53.0,12889.4
vehicle_0,2024-04-23 11:15:00,location_292,2024-04-25 14:00:00,location_103,972.0,22360.0
vehicle_43,2024-04-23 14:15:00,location_292,2024-04-24 14:30:00,location_103,996.0,23972.0
vehicle_14,2024-04-24 04:30:00,location_17,2024-04-24 11:22:10,location_259,39.0,1758.67
vehicle_44,2024-04-24 04:30:00,location_17,2024-04-24 07:56:50,location_214,83.0,0.0
vehicle_28,2024-04-24 07:00:00,location_17,2024-04-24 17:05:50,location_31,53.0,3314.48
vehicle_5,2024-04-24 07:00:00,location_17,2024-04-24 07:00:00,location_259,53.0,3974.24
vehicle_12,2024-04-24 07:00:00,location_17,2024-04-24 11:36:11,location_259,43.0,3367.25
vehicle_44,2024-04-24 10:36:04,location_292,2024-04-24 14:22:11,location_17,62.0,7423.39
vehicle_7,2024-04-24 04:30:00,location_32,2024-04-24 08:56:44,location_217,26.0,5464.74
vehicle_36,2024-04-24 07:00:00,location_17,2024-04-24 07:59:07,location_289,87.0,546.05
vehicle_37,2024-04-24 04:30:00,location_32,2024-04-24 08:01:33,location_236,10.0,8077.81
vehicle_32,2024-04-24 07:37:10,location_242,2024-04-24 15:52:55,location_17,142.0,7150.26
vehicle_19,2024-04-24 04:59:20,location_292,2024-04-24 08:11:02,location_17,63.0,6523.12
vehicle_24,2024-04-24 11:02:00,location_292,2024-04-24 15:00:00,location_17,63.0,6523.12
vehicle_14,2024-04-24 04:30:00,location_17,2024-04-24 07:29:26,location_182,64.0,2597.15
vehicle_11,2024-04-24 07:00:00,location_17,2024-04-24 07:39:33,location_137,161.0,6071.34
vehicle_2,2024-04-24 12:00:00,location_27,2024-04-24 14:35:00,location_17,69.0,6586.92
vehicle_16,2024-04-24 07:00:00,location_17,2024-04-24 09:57:44,location_234,50.0,516.48
vehicle_39,2024-04-24 07:00:00,location_17,2024-04-24 06:52:59,location_214,89.0,3952.01
vehicle_10,2024-04-24 10:08:00,location_292,2024-04-24 15:00:00,location_17,63.0,6523.12
vehicle_24,2024-04-24 07:00:00,location_17,2024-04-24 06:02:00,location_297,157.0,4836.22
vehicle_0,2024-04-24 07:00:00,location_17,2024-04-24 06:09:19,location_297,170.0,3200.69
vehicle_43,2024-04-24 07:00:00,location_17,2024-04-24 08:46:10,location_234,50.0,2745.45
vehicle_10,2024-04-24 07:00:00,location_17,2024-04-24 08:37:39,location_297,157.0,4724.51
vehicle_29,2024-04-24 07:00:00,location_17,2024-04-24 06:04:10,location_182,55.0,4558.05
vehicle_48,2024-04-24 04:32:34,location_292,2024-04-24 06:52:06,location_17,63.0,7954.5
vehicle_38,2024-04-24 07:00:00,location_17,2024-04-24 13:30:00,location_259,53.0,3965.59
vehicle_41,2024-04-24 07:00:00,location_17,2024-04-24 11:00:00,location_214,89.0,3267.08
vehicle_17,2024-04-24 07:00:00,location_17,2024-04-24 13:28:15,location_214,89.0,3219.32
vehicle_27,2024-04-24 07:00:00,location_17,2024-04-24 15:00:00,location_259,43.0,3108.34
vehicle_48,2024-04-24 07:00:00,location_17,2024-04-24 10:08:23,location_289,87.0,3811.48
vehicle_17,2024-04-24 07:00:00,location_17,2024-04-24 09:00:00,location_182,55.0,2906.85
vehicle_43,2024-04-24 07:00:00,location_17,2024-04-24 14:11:22,location_99,52.0,755.59
vehicle_43,2024-04-24 07:00:00,location_17,2024-04-24 16:05:00,location_99,10.0,764.8
vehicle_13,2024-04-24 07:00:00,location_17,2024-04-24 07:30:00,location_140,7.0,3078.09
vehicle_25,2024-04-24 04:30:00,location_32,2024-04-24 10:40:38,location_236,10.0,7604.63
vehicle_46,2024-04-24 14:45:38,location_163,2024-04-24 18:55:14,location_17,93.0,6751.99
vehicle_21,2024-04-24 04:30:00,location_17,2024-04-24 15:30:00,location_167,108.0,5425.26
vehicle_34,2024-04-24 07:00:00,location_17,2024-04-24 07:41:07,location_297,157.0,6285.78
vehicle_41,2024-04-24 07:00:00,location_17,2024-04-24 06:47:00,location_182,56.0,4374.75
vehicle_12,2024-04-24 07:00:00,location_17,2024-04-24 07:31:37,location_182,56.0,4109.63
vehicle_35,2024-04-24 07:00:00,location_17,2024-04-24 07:00:00,location_167,105.0,4093.35
vehicle_42,2024-04-24 06:00:00,location_78,2024-04-24 07:34:24,location_186,30.0,5889.64
vehicle_39,2024-04-24 07:00:00,location_17,2024-04-24 11:05:58,location_182,55.0,4563.44
vehicle_35,2024-04-24 06:43:00,location_167,2024-04-24 15:00:00,location_17,105.0,7328.25
vehicle_38,2024-04-24 07:00:00,location_17,2024-04-24 11:46:32,location_182,55.0,4779.54
vehicle_8,2024-04-24 07:00:00,location_17,2024-04-24 07:00:00,location_249,87.0,4535.43
vehicle_30,2024-04-24 06:00:00,location_78,2024-04-24 14:13:56,location_150,19.0,4473.07
vehicle_3,2024-04-24 05:00:00,location_17,2024-04-24 07:35:49,location_117,265.0,6682.95
vehicle_21,2024-04-24 04:30:00,location_17,2024-04-24 09:30:00,location_259,39.0,4421.88
vehicle_2,2024-04-24 04:30:00,location_17,2024-04-24 09:59:09,location_27,68.0,6132.9
vehicle_0,2024-04-24 07:00:00,location_17,2024-04-24 04:58:37,location_66,15.0,265.76
vehicle_52,2024-04-24 07:00:00,location_17,2024-04-24 10:00:00,location_208,249.0,831.4
vehicle_28,2024-04-24 07:00:00,location_17,2024-04-24 10:55:14,location_259,51.0,965.3
vehicle_13,2024-04-24 07:00:00,location_17,2024-04-24 13:00:00,location_147,173.0,4457.35
vehicle_0,2024-04-24 07:00:00,location_17,2024-04-24 11:48:41,location_140,7.0,3552.0
vehicle_6,2024-04-24 04:30:00,location_17,2024-04-24 09:43:31,location_243,156.0,6866.92
vehicle_40,2024-04-24 07:00:00,location_17,2024-04-24 13:12:14,location_259,43.0,4267.6
vehicle_23,2024-04-24 04:30:00,location_17,2024-04-24 07:14:48,location_108,57.0,2181.62
vehicle_7,2024-04-24 04:30:00,location_32,2024-04-24 15:17:33,location_217,24.0,4035.96
vehicle_36,2024-04-24 09:33:13,location_285,2024-04-24 13:20:15,location_17,66.0,6418.45
vehicle_18,2024-04-24 04:30:00,location_17,2024-04-24 08:33:20,location_3,88.0,5709.36
vehicle_20,2024-04-24 07:00:00,location_17,2024-04-24 14:13:26,location_94,75.0,4910.27
vehicle_19,2024-04-24 07:00:00,location_17,2024-04-24 10:12:00,location_177,126.0,5541.0
vehicle_19,2024-04-24 07:00:00,location_17,2024-04-24 14:10:22,location_285,5.0,34.97
vehicle_21,2024-04-24 16:00:00,location_167,2024-04-24 18:00:00,location_17,107.0,4500.72
vehicle_20,2024-04-24 07:00:00,location_17,2024-04-24 08:12:10,location_259,53.0,3897.44
vehicle_22,2024-04-24 04:30:00,location_17,2024-04-24 07:27:09,location_197,49.0,1194.44
vehicle_22,2024-04-24 04:30:00,location_17,2024-04-24 14:59:02,location_287,69.0,4103.94
vehicle_42,2024-04-24 07:41:32,location_121,2024-04-24 15:25:12,location_78,42.0,2915.49
vehicle_50,2024-04-24 04:30:00,location_17,2024-04-24 07:53:08,location_256,51.0,2384.37
vehicle_50,2024-04-24 04:30:00,location_17,2024-04-24 09:32:34,location_144,73.0,574.32
vehicle_47,2024-04-24 04:30:00,location_17,2024-04-24 09:27:20,location_3,83.0,1057.64
vehicle_46,2024-04-24 04:30:00,location_17,2024-04-24 09:18:00,location_299,78.0,858.93
vehicle_15,2024-04-24 04:30:00,location_17,2024-04-24 10:09:32,location_3,129.0,1028.47
vehicle_35,2024-04-24 07:00:00,location_17,2024-04-24 14:00:00,location_286,7.0,2237.01
vehicle_11,2024-04-24 07:00:00,location_17,2024-04-24 12:32:31,location_82,12.0,4054.35
vehicle_16,2024-04-24 19:00:00,location_17,2024-04-24 16:33:33,location_99,62.0,11509.46
vehicle_5,2024-04-24 10:00:00,location_167,2024-04-24 15:00:00,location_17,105.0,7328.25
vehicle_40,2024-04-24 07:00:00,location_167,2024-04-24 10:54:06,location_17,105.0,7328.25
vehicle_27,2024-04-24 07:00:00,location_17,2024-04-24 10:00:00,location_157,108.0,4622.92
vehicle_32,2024-04-24 07:00:00,location_17,2024-04-24 15:53:35,location_167,100.0,593.85
vehicle_8,2024-04-24 10:30:00,location_209,2024-04-24 19:00:00,location_17,144.0,6966.18
vehicle_15,2024-04-24 12:07:15,location_25,2024-04-24 14:31:34,location_17,26.0,8152.9
vehicle_2,2024-04-24 06:52:37,location_25,2024-04-24 08:19:44,location_17,26.0,8152.9
vehicle_18,2024-04-24 13:18:53,location_25,2024-04-24 17:37:20,location_17,26.0,7952.24
vehicle_23,2024-04-24 10:00:00,location_25,2024-04-24 12:00:00,location_17,26.0,8058.62
vehicle_39,2024-04-24 11:36:00,location_182,2024-04-24 13:28:26,location_17,55.0,6744.82
vehicle_16,2024-04-24 07:00:00,location_197,2024-04-24 08:00:00,location_17,51.0,800.0
vehicle_22,2024-04-24 08:31:26,location_166,2024-04-24 19:00:00,location_17,41.0,5886.89
vehicle_34,2024-04-24 12:29:16,location_28,2024-04-24 12:29:20,location_17,170.0,3747.14
vehicle_23,2024-04-24 04:30:00,location_17,2024-04-24 14:00:00,location_182,64.0,4479.99
vehicle_18,2024-04-24 10:16:21,location_214,2024-04-24 13:00:00,location_17,84.0,6766.83
vehicle_3,2024-04-24 11:20:18,location_176,2024-04-24 14:56:02,location_17,168.0,7975.41
vehicle_29,2024-04-24 07:00:00,location_17,2024-04-24 10:48:49,location_157,108.0,5168.75
vehicle_25,2024-04-24 13:48:03,location_266,2024-04-24 19:00:00,location_32,57.0,3285.47
vehicle_47,2024-04-24 12:27:01,location_259,2024-04-24 16:30:02,location_17,38.0,3106.33
vehicle_7,2024-04-24 10:47:09,location_136,2024-04-24 14:15:37,location_32,30.0,757.4
vehicle_50,2024-04-24 12:53:52,location_259,2024-04-24 14:46:28,location_17,52.0,1157.09
vehicle_37,2024-04-24 12:11:24,location_39,2024-04-24 16:45:47,location_32,85.0,1644.57
vehicle_14,2024-04-24 12:47:36,location_214,2024-04-24 15:53:57,location_17,84.0,6766.83
vehicle_52,2024-04-24 07:00:00,location_208,2024-04-24 17:00:00,location_17,246.0,2515.5
vehicle_42,2024-04-24 11:49:23,location_36,2024-04-24 15:24:15,location_78,17.0,648.39
vehicle_30,2024-04-24 07:32:59,location_0,2024-04-24 10:20:10,location_78,107.0,5672.34
vehicle_9,2024-04-24 15:01:35,location_66,2024-04-26 04:30:00,location_32,694.0,0.0
vehicle_9,2024-04-24 07:50:55,location_292,2024-04-24 14:10:15,location_66,80.0,24706.0
vehicle_6,2024-04-24 11:00:00,location_299,2024-04-24 19:00:00,location_17,76.0,5012.47
vehicle_43,2024-04-25 05:00:00,location_17,2024-04-25 12:49:34,location_259,39.0,1280.12
vehicle_22,2024-04-25 04:30:00,location_17,2024-04-25 10:33:38,location_259,39.0,1758.67
vehicle_21,2024-04-25 04:30:00,location_17,2024-04-25 09:19:11,location_214,83.0,0.0
vehicle_13,2024-04-25 07:00:00,location_17,2024-04-25 12:30:00,location_31,53.0,3314.48
vehicle_27,2024-04-25 10:00:00,location_167,2024-04-25 15:00:00,location_17,94.0,5308.02
vehicle_30,2024-04-25 11:21:17,location_202,2024-04-25 11:21:21,location_78,62.0,3973.44
vehicle_27,2024-04-25 07:00:00,location_17,2024-04-25 07:00:00,location_259,43.0,3974.24
vehicle_11,2024-04-25 07:00:00,location_17,2024-04-25 05:49:32,location_147,173.0,5953.69
vehicle_28,2024-04-25 07:00:00,location_17,2024-04-25 17:03:05,location_167,94.0,4839.4
vehicle_8,2024-04-25 07:00:00,location_17,2024-04-25 09:00:00,location_108,43.0,1428.58
vehicle_36,2024-04-25 08:46:11,location_292,2024-04-25 13:59:28,location_17,63.0,6954.88
vehicle_48,2024-04-25 04:39:06,location_292,2024-04-25 07:07:37,location_17,63.0,5583.75
vehicle_10,2024-04-25 07:00:00,location_17,2024-04-25 11:08:33,location_167,105.0,4243.72
vehicle_9,2024-04-25 04:30:00,location_17,2024-04-25 15:30:00,location_255,51.0,5306.28
vehicle_52,2024-04-25 07:00:00,location_17,2024-04-25 09:44:00,location_157,112.0,1903.52
vehicle_8,2024-04-25 07:00:00,location_17,2024-04-25 09:00:00,location_108,11.0,793.23
vehicle_19,2024-04-25 07:00:00,location_17,2024-04-25 13:30:00,location_259,43.0,3244.0
vehicle_29,2024-04-25 07:00:00,location_17,2024-04-25 07:00:00,location_289,36.0,1767.91
vehicle_29,2024-04-25 07:00:00,location_17,2024-04-25 07:00:00,location_289,51.0,0.0
vehicle_0,2024-04-25 07:00:00,location_17,2024-04-25 06:10:10,location_289,87.0,3827.09
vehicle_43,2024-04-25 05:14:35,location_292,2024-04-25 08:34:55,location_17,63.0,7558.18
vehicle_38,2024-04-25 05:40:00,location_292,2024-04-25 08:50:25,location_17,63.0,7089.71
vehicle_2,2024-04-25 09:23:14,location_292,2024-04-25 13:06:16,location_17,62.0,7605.49
vehicle_41,2024-04-25 07:00:00,location_17,2024-04-25 11:00:00,location_214,89.0,4036.95
vehicle_24,2024-04-25 07:00:00,location_17,2024-04-25 05:00:00,location_297,157.0,4510.79
vehicle_13,2024-04-25 07:00:00,location_17,2024-04-25 08:00:00,location_259,43.0,3044.22
vehicle_47,2024-04-25 05:00:00,location_17,2024-04-25 08:46:15,location_94,76.0,3349.82
vehicle_32,2024-04-25 07:00:00,location_17,2024-04-25 10:15:48,location_54,28.0,3037.45
vehicle_41,2024-04-25 07:00:00,location_17,2024-04-25 05:00:00,location_182,56.0,4030.05
vehicle_52,2024-04-25 07:00:00,location_17,2024-04-25 14:00:00,location_99,62.0,3777.21
vehicle_48,2024-04-25 07:00:00,location_17,2024-04-25 09:18:04,location_259,43.0,456.44
vehicle_35,2024-04-25 07:00:00,location_17,2024-04-25 07:00:00,location_182,24.0,539.3
vehicle_35,2024-04-25 07:00:00,location_17,2024-04-25 09:00:00,location_108,39.0,639.11
vehicle_3,2024-04-25 05:00:00,location_17,2024-04-25 12:38:43,location_234,54.0,550.34
vehicle_42,2024-04-25 06:00:00,location_78,2024-04-25 16:23:23,location_258,27.0,5911.21
vehicle_8,2024-04-25 07:00:00,location_17,2024-04-25 05:00:00,location_234,50.0,4439.7
vehicle_7,2024-04-25 04:30:00,location_32,2024-04-25 12:19:05,location_236,10.0,6578.24
vehicle_43,2024-04-25 07:00:00,location_17,2024-04-25 10:01:26,location_286,10.0,1126.84
vehicle_12,2024-04-25 07:00:00,location_17,2024-04-25 11:20:41,location_247,10.0,492.01
vehicle_40,2024-04-25 07:00:00,location_17,2024-04-25 13:46:18,location_299,76.0,593.84
vehicle_12,2024-04-25 07:00:00,location_17,2024-04-25 07:01:04,location_147,172.0,5156.05
vehicle_32,2024-04-25 07:00:00,location_17,2024-04-25 16:10:24,location_127,166.0,790.51
vehicle_10,2024-04-25 07:00:00,location_17,2024-04-25 07:13:50,location_182,56.0,4781.6
vehicle_36,2024-04-25 07:00:00,location_17,2024-04-25 06:49:06,location_249,87.0,2498.64
vehicle_17,2024-04-25 07:00:00,location_17,2024-04-25 15:50:55,location_259,43.0,3362.14
vehicle_30,2024-04-25 08:00:00,location_116,2024-04-25 15:00:00,location_78,46.0,2288.6
vehicle_39,2024-04-25 07:00:00,location_17,2024-04-25 06:57:41,location_234,45.0,4667.98
vehicle_11,2024-04-25 07:00:00,location_17,2024-04-25 11:17:10,location_54,28.0,3034.21
vehicle_17,2024-04-25 08:36:10,location_292,2024-04-25 10:30:00,location_17,63.0,6523.12
vehicle_19,2024-04-25 08:12:00,location_292,2024-04-25 11:56:21,location_17,63.0,6523.12
vehicle_16,2024-04-25 07:46:00,location_292,2024-04-25 11:05:08,location_17,63.0,6523.12
vehicle_44,2024-04-25 04:30:00,location_17,2024-04-25 09:47:46,location_3,134.0,988.34
vehicle_18,2024-04-25 04:30:00,location_17,2024-04-25 07:41:41,location_299,79.0,941.97
vehicle_47,2024-04-25 11:05:26,location_17,2024-04-25 11:05:20,location_247,12.0,1.0
vehicle_25,2024-04-25 04:30:00,location_32,2024-04-25 07:35:22,location_96,14.0,355.41
vehicle_6,2024-04-25 04:30:00,location_17,2024-04-25 13:12:01,location_196,293.0,7422.46
vehicle_42,2024-04-25 11:21:00,location_121,2024-04-25 15:21:00,location_78,42.0,3669.43
vehicle_28,2024-04-25 07:00:00,location_17,2024-04-25 09:51:47,location_182,55.0,3591.87
vehicle_5,2024-04-25 07:00:00,location_17,2024-04-25 06:00:00,location_158,124.0,1992.84
vehicle_16,2024-04-25 07:00:00,location_17,2024-04-25 14:37:07,location_214,89.0,2820.44
vehicle_23,2024-04-25 04:30:00,location_17,2024-04-25 10:30:13,location_27,68.0,6132.9
vehicle_29,2024-04-25 08:53:13,location_209,2024-04-25 15:11:07,location_17,144.0,6032.96
vehicle_2,2024-04-25 04:30:00,location_17,2024-04-25 08:07:16,location_166,41.0,1485.7
vehicle_24,2024-04-25 07:00:00,location_28,2024-04-25 15:00:00,location_17,65.0,7465.45
vehicle_24,2024-04-25 08:30:00,location_209,2024-04-25 15:00:00,location_17,102.0,4031.96
vehicle_46,2024-04-25 04:30:00,location_17,2024-04-25 12:36:09,location_167,108.0,4953.49
vehicle_34,2024-04-25 07:00:00,location_28,2024-04-25 15:00:00,location_17,159.0,6564.33
vehicle_9,2024-04-25 04:30:00,location_17,2024-04-25 08:00:00,location_108,57.0,2181.62
vehicle_42,2024-04-25 14:22:00,location_121,2024-04-25 15:22:00,location_78,42.0,3352.23
vehicle_50,2024-04-25 04:30:00,location_17,2024-04-25 11:17:37,location_123,156.0,1038.28
vehicle_14,2024-04-25 04:30:00,location_17,2024-04-25 09:32:16,location_50,288.0,1738.68
vehicle_15,2024-04-25 04:30:00,location_17,2024-04-25 11:59:44,location_214,181.0,860.93
vehicle_39,2024-04-25 07:00:00,location_17,2024-04-25 13:19:12,location_299,100.0,0.0
vehicle_3,2024-04-25 04:30:00,location_17,2024-04-25 07:12:00,location_234,47.0,1438.24
vehicle_47,2024-04-25 13:13:56,location_49,2024-04-25 20:29:32,location_17,35.0,5654.33
vehicle_40,2024-04-25 09:02:38,location_167,2024-04-25 11:20:00,location_17,105.0,7251.37
vehicle_35,2024-04-25 11:23:00,location_167,2024-04-25 15:00:00,location_17,105.0,5839.2
vehicle_46,2024-04-25 12:39:36,location_167,2024-04-25 16:03:09,location_17,107.0,5440.93
vehicle_9,2024-04-25 10:00:00,location_27,2024-04-25 12:00:00,location_17,69.0,6586.92
vehicle_38,2024-04-25 07:00:00,location_17,2024-04-25 13:00:00,location_197,52.0,764.57
vehicle_5,2024-04-25 08:30:00,location_209,2024-04-25 15:00:00,location_17,144.0,4827.22
vehicle_3,2024-04-25 08:55:44,location_25,2024-04-25 10:55:19,location_17,26.0,7952.24
vehicle_23,2024-04-25 07:00:00,location_25,2024-04-25 19:00:00,location_17,26.0,7952.24
vehicle_5,2024-04-25 07:00:00,location_17,2024-04-25 07:00:00,location_209,23.0,325.61
vehicle_34,2024-04-25 07:00:00,location_17,2024-04-25 07:14:33,location_297,120.0,3873.41
vehicle_22,2024-04-25 06:58:51,location_25,2024-04-25 08:00:00,location_17,26.0,8199.11
vehicle_18,2024-04-25 10:07:05,location_214,2024-04-25 13:41:27,location_17,84.0,6766.83
vehicle_0,2024-04-25 08:10:54,location_28,2024-04-25 13:52:43,location_17,170.0,3617.87
vehicle_21,2024-04-25 04:30:00,location_17,2024-04-25 13:53:00,location_182,64.0,4499.55
vehicle_52,2024-04-25 07:00:00,location_17,2024-04-25 07:00:00,location_31,59.0,1374.47
vehicle_34,2024-04-25 07:00:00,location_17,2024-04-25 07:14:33,location_297,37.0,1069.68
